date,c-ip,cs-uri-stem,cs(User-Agent),time-taken
2017/5/7 0:00:00,180.160.30.229,/libs/jquery-3.2.1.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",718
2017/5/7 0:00:00,180.160.30.229,/libs/three.min.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",2046
2017/5/7 0:00:00,180.160.30.229,/models/wumen.mtl,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/favicon.ico,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",31
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/12.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/0.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/41.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/38.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/23.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/13.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/18.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/31.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/45.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",109
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/22.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/48.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/21.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/閿熸枻鎷烽敓鏂ゆ嫹_0.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/29.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",343
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/57.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",109
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/3.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/33.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/54.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/24.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/47.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/46.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/19.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",296
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/10.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",640
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/26.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",265
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/27.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",312
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/37.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",343
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/36.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",250
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/6.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",281
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/25.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/50.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/53.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/14.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",187
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/15.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",250
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/44.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",484
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/55.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/56.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",187
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/43.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",328
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/42.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/5.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/35.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",375
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/8.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/7.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/閿熸枻鎷烽敓鏂ゆ嫹_閿熸枻鎷?.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/16.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/32.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",203
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/30.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/20.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",390
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/11.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",906
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/nprogress.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/models/wumen.obj,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",53343
2017/5/7 0:00:00,47.93.112.232,/,,31
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/js/nprogress.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/nprogress.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/main.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/nprogress.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/閿熸枻鎷烽敓鏂ゆ嫹_0.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/閿熸枻鎷烽敓鏂ゆ嫹_閿熸枻鎷?.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/css/style.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/js/nprogress.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/nprogress.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/css/avgrund.css,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",31
2017/5/7 0:00:00,180.160.30.229,/libs/stats.min.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/libs/FirstPersonControls.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/libs/OBJLoader.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/libs/Projector.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",109
2017/5/7 0:00:00,180.160.30.229,/js/jquery.avgrund.min.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/libs/MTLLoader.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",109
2017/5/7 0:00:00,180.160.30.229,/main.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/libs/dat.gui.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",312
2017/5/7 0:00:00,180.160.30.229,/libs/jquery-3.2.1.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",890
2017/5/7 0:00:00,180.160.30.229,/libs/three.min.js,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",1781
2017/5/7 0:00:00,180.160.30.229,/models/wumen.mtl,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/undefined,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/41.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/0.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/23.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/13.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/18.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/12.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/38.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",250
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/48.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/45.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/31.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/21.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/22.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",109
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/閿熸枻鎷烽敓鏂ゆ嫹_0.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",46
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/3.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/57.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",78
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/29.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",500
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/33.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/47.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/10.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",468
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/54.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/24.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/46.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",93
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/26.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/27.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",140
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/37.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",156
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/19.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",328
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/6.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",171
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/50.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",125
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/25.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",234
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/36.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",265
2017/5/7 0:00:00,180.160.30.229,/models/maps_wumen/15.jpg,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36",218
